Time,Current,Theta_m,Q_load,Speed,DotQ,Delta_Theta,Tau_m
0.285,20.6185060335689,6.86152739079591,0.0663159571382083,31.550849991114,0.313534432820171,0.00161995762214717,1.13546112726864
0.286,20.6186225210691,6.89307747396094,0.0666295468844465,31.5493366301726,0.313644373671536,0.00161874493694898,1.13546754223527
0.287,20.6187399474416,6.92462615472428,0.0669432438686258,31.5480454566208,0.313748774676977,0.00161741112864422,1.13547400890561
0.288,20.6188577916897,6.95617365364853,0.0672570424501528,31.5469789594565,0.313847409032873,0.00161596402161478,1.13548049858835
0.289,20.6189755377686,6.98772019427478,0.0675709367249089,31.5461384669934,0.313940079420688,0.00161441173325724,1.13548698286491
0.29,20.6190926876039,7.01926599406024,0.0678849208698142,31.5455248509824,0.31402660557804,0.00161276223969319,1.13549343430635
0.291,20.6192087134584,7.05081128700472,0.0681989885223238,31.5451378947955,0.314106824111017,0.00161102422029723,1.13549982385015
0.292,20.6193230945989,7.0823563091197,0.0685131330833336,31.5449762581705,0.314180600849177,0.00160920661092082,1.13550612281956
0.293,20.6194353347574,7.11390128996515,0.06882734795507,31.5450377423664,0.314247830118318,0.00160731828220867,1.13551230388509
0.294,20.61954496213,7.14544645264956,0.0691416265410899,31.5453192901631,0.314308434740477,0.00160536803959879,1.1355183410645
0.295,20.6196515293778,7.17699201382993,0.0694559622462808,31.5458169858614,0.314362366033933,0.00160336462332247,1.13552420972284
0.296,20.6197546136264,7.20853818371176,0.0697703484768607,31.5465260552833,0.314409603813204,0.00160131670840426,1.1355298865724
0.297,20.6198538164659,7.24008516604904,0.070084778640378,31.5474408657717,0.314450156389047,0.00159923290466199,1.13553534967278
0.298,20.6199487639513,7.27163315814428,0.0703992461457119,31.5485549261902,0.314484060568461,0.00159712175670679,1.1355405784308
0.299,20.6200391107148,7.30318234810282,0.0707137445056528,31.5498611013709,0.314511377869254,0.00159499161417707,1.13554555382706
0.3,20.6201245409648,7.33473290903124,0.0710282676779558,31.5513526757243,0.314532169628677,0.00159285023324454,1.13555025847093
0.301,20.6202047081955,7.3662850355115,0.0713428087944567,31.5530209611374,0.31454653466086,0.00159070640862742,1.13555467328033
0.302,20.6202792911319,7.39783891416191,0.0716573610698352,31.5548566631102,0.314554594497491,0.00158856877335201,1.13555878056263
0.303,20.6203480031516,7.42939471807812,0.0719719179916243,31.5568502283944,0.314556488118625,0.00158644555370364,1.13556256453356
0.304,20.6204105922846,7.46095260683318,0.0722864733202107,31.5589918449935,0.314552371952683,0.00158434456922674,1.13556601131711
0.305,20.6204668412137,7.49251272647747,0.0726010210888344,31.5612714421628,0.314542419876452,0.00158227323272471,1.13556910894564
0.306,20.6205165672742,7.52407520953876,0.072915555603589,31.5636786904093,0.314526823215084,0.00158023855026006,1.13557184735979
0.307,20.6205596224541,7.55564017502216,0.0732300714434215,31.5662030014919,0.314505790742098,0.00157824712115433,1.13557421840855
0.308,20.6205958933938,7.58720772841016,0.0735445634601324,31.5688335284213,0.314479548679376,0.00157630513798805,1.1355762158492
0.309,20.6206253013866,7.61877796166262,0.0738590267783756,31.5715591654597,0.31444834069717,0.00157441838660088,1.13557783534736
0.31,20.620647802378,7.65035095321675,0.0741734567956586,31.5743685481214,0.314412427914096,0.00157259224609146,1.13557907447696
0.311,20.6206633861182,7.6819267681981,0.0744878491831835,31.5772500813153,0.314372087955521,0.00157083169006503,1.13557993267353
0.312,20.6206720179725,7.71350547542889,0.0748021997858698,31.5801933397792,0.314327563016237,0.00156914155501028,1.13558040802975
0.313,20.6206736814178,7.74508714140112,0.0751165042980364,31.583186714729,0.314279129539944,0.00156752680494493,1.13558049963568
0.314,20.6206684075024,7.77667181594261,0.0754307586701685,31.5862179090445,0.314227095744681,0.00156599198272864,1.13558020920115
0.315,20.6206562519691,7.80825953642075,0.0757449592240339,31.5892750076913,0.314171768791225,0.00156454113656757,1.13557953979594
0.316,20.6206372952549,7.83985032774249,0.0760591026526834,31.5923464777207,0.314113454783086,0.00156317782001454,1.13557849584969
0.317,20.6206116424912,7.87144420235437,0.0763731860204506,31.5954211682695,0.314052458766507,0.00156190509196893,1.13557708315199
0.318,20.6205794235036,7.9030411602425,0.076687206762952,31.5984883105605,0.313989084730467,0.00156072551667674,1.13557530885234
0.319,20.620540792812,7.93464118893255,0.0770011626870867,31.6015375179019,0.313923635606681,0.00155964116373057,1.13557318146016
0.32,20.6204959296307,7.96624426348976,0.077315051971037,31.6045587856878,0.313856413269595,0.00155865360806957,1.13557071084476
0.321,20.6204450378681,7.99785034651896,0.0776288731642676,31.6075424913979,0.313787718536393,0.00155776392997953,1.13556790823539
0.322,20.620388346127,8.02945938816455,0.0779426251875265,31.6104793945976,0.313717851166991,0.00155697271509282,1.13556478622121
0.323,20.6203261077046,8.06107132611048,0.0782563073328442,31.6133606369381,0.313647109864042,0.00155628005438836,1.13556135875129
0.324,20.6202585612264,8.09268610291866,0.0785699188359425,31.6161775412811,0.313575784361147,0.00155568614345027,1.13555763896674
0.325,20.6201859442451,8.12430366205708,0.0788834588982993,31.6189212544623,0.313504168354127,0.0015551912210777,1.13555363994958
0.326,20.6201085448571,8.15592392322812,0.0791969273686469,31.6215834273546,0.313432559897574,0.00155479464351264,1.13554937756528
0.327,20.6200266578454,8.1875468000825,0.0795103243664515,31.6241563325639,0.313361244421036,0.00155449543634548,1.13554486804755
0.328,20.6199405845541,8.21917220027274,0.0798236502806714,31.6266328642153,0.313290494693455,0.00155429229628641,1.1355401279914
0.329,20.619850632888,8.25080002545315,0.0801369057697568,31.6290065379525,0.313220570823165,0.00155418359116549,1.13553517435314
0.33,20.6197571173126,8.28243017127982,0.0804500917616497,31.6312714909384,0.313151720257895,0.00155416735993272,1.13553002445041
0.331,20.6196603588545,8.31406252741066,0.0807632094537843,31.6334224818546,0.313084177784768,0.00155424131265787,1.13552469596212
0.332,20.619560685101,8.34569697750533,0.0810762603130866,31.6354548909017,0.313018165530298,0.0015544028305306,1.13551920692851
0.333,20.6194584302001,8.37733339922532,0.0813892460759744,31.6373647197995,0.312953892960396,0.00155464896586048,1.13551357575112
0.334,20.6193539228264,8.40897167040674,0.0817021685637384,31.639148367826,0.31289155829534,0.00155497668781346,1.13550782053005
0.335,20.6192474966162,8.44061166614631,0.0820150296910007,31.6408023240075,0.312831359251079,0.00155538284510133,1.13550195963865
0.336,20.6191395059589,8.47225324926763,0.0823278317971302,31.6423237588583,0.31277348407544,0.00155586374017312,1.13549601259316
0.337,20.6190302977194,8.50389628273537,0.0826405773424046,31.6437104296576,0.31271810458258,0.00155641555596547,1.13548999849541
0.338,20.6189202108884,8.53554062982025,0.0829532689035455,31.6449606769343,0.312665376122633,0.00155703436200154,1.13548393601362
0.339,20.6188095765817,8.56718615409903,0.083265909173718,31.646073424467,0.312615437581714,0.00155771611439121,1.13547784338236
0.34,20.6186987180411,8.59883271945456,0.0835785009625312,31.6470481792843,0.312568411381914,0.00155845665583079,1.13547173840252
0.341,20.6185879506337,8.63048019007572,0.0838910471960375,31.6478850316643,0.312524403481306,0.00155925171560332,1.1354656384414
0.342,20.6184775818522,8.66212843045746,0.0842035509167331,31.6485846551351,0.31248350337394,0.00156009690957838,1.1354595604326
0.343,20.6183679113147,8.6937773054008,0.0845160152835581,31.6491483064743,0.312445784089845,0.0015609877402121,1.1354535208761
0.344,20.6182592257287,8.72542668321686,0.0848284434560159,31.6495776124359,0.312411305619781,0.0015619197441511,1.13544753556088
0.345,20.618151805111,8.75707643511422,0.0851408385292903,31.649874164515,0.312380126584178,0.00156288855104844,1.13544161990746
0.346,20.6180459440974,8.78872642151429,0.0854532040324501,31.6500404485759,0.31235228909155,0.00156388924986962,1.13543579014145
0.347,20.6179419216994,8.82037650741496,0.085765543473672,31.6500793403263,0.31232782084647,0.00156491699578301,1.13543006162799
0.348,20.6178399995822,8.85202656335173,0.0860778603089613,31.6499940592146,0.312306735683032,0.00156596705095687,1.13542444877699
0.349,20.6177404220653,8.88367646539776,0.0863901579421512,31.6497881684297,0.312289033564848,0.00156703478455936,1.13541896504314
0.35,20.6176434161222,8.91532609516384,0.0867024397249032,31.6494655749013,0.31227470058505,0.00156811567275857,1.13541362292585
0.351,20.6175491913806,8.94697533979841,0.0870147089567073,31.6490305292996,0.312263708966289,0.00156920529872245,1.13540843396933
0.352,20.617457940122,8.97862409198753,0.0873269688848815,31.6484876260357,0.312256017060737,0.00157029935261885,1.13540340876252
0.353,20.6173698372822,9.01027224995494,0.087639222704572,31.6478418032612,0.312251569350082,0.00157139363161554,1.13539855693913
0.354,20.6172850404511,9.04191971746198,0.0879514735587533,31.6470983428684,0.312250296445534,0.00157248403988015,1.13539388717764
0.355,20.6172036900709,9.07356640417307,0.088263724512158,31.6462627826189,0.31225211723846,0.00157356661826843,1.1353894072122
0.356,20.6171259205738,9.10521222558778,0.0885759783704741,31.6453400064827,0.312256964131682,0.00157463772445433,1.135385124446
0.357,20.6170518659368,9.13685709183363,0.0888882382864615,31.644335975993,0.312264743756183,0.00157569331585161,1.13538104625714
0.358,20.6169816434898,9.16850091822235,0.0892005073709808,31.6432570097956,0.312275348780501,0.0015767294431018,1.13537717910698
0.359,20.6169153524428,9.20014362779436,0.0895127885588881,31.6421094084832,0.312288666334376,0.00157774240937288,1.13537352845902
0.36,20.6168530738849,9.23178515131882,0.0898250846090349,31.6408994545957,0.312304578008757,0.00157872877035932,1.13537009877884
0.361,20.6167948707852,9.26342542729357,0.090137398104268,31.6396334126198,0.312322959855797,0.00157968533428211,1.13536689353414
0.362,20.6167407879924,9.29506440194518,0.0904497314514299,31.6383175289891,0.312343682388856,0.00158060916188867,1.13536391519474
0.363,20.6166908522347,9.32670202922894,0.0907620868813583,31.6369580320843,0.312366610582502,0.00158149756645298,1.13536116523256
0.364,20.6166450721199,9.35833827082883,0.0910744664488862,31.6355611322329,0.312391603872507,0.00158234811377547,1.13535864412164
0.365,20.6166034381355,9.38997309615757,0.0913868720328425,31.6341330217094,0.312418516155851,0.00158315862218303,1.13535635133812
0.366,20.6165659226488,9.42160648235658,0.0916993053360509,31.6326798747353,0.312447195790718,0.00158392716252909,1.13535428536027
0.367,20.6165324799063,9.45323841429597,0.092011767885331,31.6312078474791,0.312477485596501,0.00158465205819353,1.13535244366844
0.368,20.6165030590723,9.48486888026624,0.0923242610828859,31.6297228471408,0.31250923258566,0.00158533179103729,1.13535082346311
0.369,20.6164776297874,9.5164978614679,0.0926367864360034,31.6282304782422,0.312542297577259,0.00158596466763919,1.13534942307239
0.37,20.6164561209821,9.54812535239425,0.0929493453055841,31.6267370957474,0.312576510249368,0.00158654927257679,1.13534823858248
0.371,20.6164384493162,9.57975135390839,0.09326193886351,31.6252488234496,0.312611701705211,0.00158708444251363,1.13534726540384
0.372,20.6164245220256,9.61137587238906,0.093574568098468,31.6237714869005,0.312647706992789,0.0015875692519188,1.13534649842795
0.373,20.6164142369215,9.64299891973068,0.0938872338159497,31.6223106134104,0.312684365104883,0.00158800301306698,1.13534593202726
0.374,20.6164074823908,9.67462051334331,0.0941999366382517,31.6208714320484,0.31272151897905,0.00158838527603844,1.13534556005526
0.375,20.6164041373961,9.70624067615264,0.0945126770044755,31.6194588736421,0.312759015497625,0.00158871582871899,1.1353453758464
0.376,20.6164040714756,9.73785943660005,0.0948254551705272,31.6180775707777,0.312796705487722,0.00158899469680002,1.13534537221616
0.377,20.6164071447431,9.76947682864257,0.0951382712091182,31.6167318578001,0.312834443721232,0.00158922214377855,1.135345541461
0.378,20.6164132078881,9.80109289175288,0.0954511250097645,31.6154257708127,0.312872088914824,0.0015893986709571,1.1353458753584
0.379,20.6164221021757,9.8327076709193,0.0957640162787868,31.6141630476777,0.312909503729945,0.00158952501744382,1.13534636516682
0.38,20.6164336594476,9.86432121664533,0.0960769445393238,31.6129471280234,0.312946554772994,0.00158960216013489,1.13534700162578
0.381,20.6164477257622,9.89593357364237,0.0963899094416576,31.6117814186242,0.31298311401147,0.00158963089143509,1.13534777625772
0.382,20.6164641409046,9.92754478886081,0.0967029106047006,31.6106694059548,0.313019049419713,0.00158961205728762,1.13534868023962
0.383,20.6164827220103,9.95915492086238,0.0970159473047973,31.6096141748726,0.313054231055628,0.00158954696116689,1.13534970350111
0.384,20.6165032873179,9.99076402953401,0.0973290187203597,31.6086184672361,0.31308853741905,0.00158943701760075,1.13535083603259
0.385,20.6165256561695,10.0223721760879,0.0976421239318676,31.6076846819048,0.313121855451739,0.00158928375217064,1.13535206788525
0.386,20.6165496490105,10.0539794230613,0.0979552619218678,31.6068148747391,0.313154080537386,0.00158908880151151,1.13535338917101
0.387,20.6165750873898,10.085585834317,0.0982684315749753,31.6060107586007,0.313185116501607,0.0015888539133118,1.13535479006255
0.388,20.6166017939593,10.1171914750427,0.098581631677872,31.6052737033522,0.313214875611947,0.00158858094631355,1.13535626079334
0.389,20.6166295924748,10.1487964117516,0.0988948609193078,31.6046047358572,0.313243278577879,0.00158827187031223,1.13535779165759
0.39,20.6166583077948,10.1804007122819,0.0992081178901,31.6040045399803,0.313270254550804,0.00158792876615693,1.13535937301026
0.391,20.6166877658817,10.2120044457972,0.0995214010831332,31.6034734565872,0.31329574112405,0.0015875538257502,1.13536099526711
0.392,20.6167177988235,10.2436076799164,0.0998347089880468,31.6030116317871,0.313319682457638,0.00158714922894776,1.13536264918121
0.393,20.6167482432731,10.2752104797158,0.100148040179227,31.6026193385567,0.313342021142579,0.00158671704568202,1.13536432575705
0.394,20.6167789198961,10.3068129196487,0.100461392917302,31.6022963359286,0.313362706685932,0.00158625975248684,1.13536601511868
0.395,20.6168096561934,10.3384150726696,0.100774765444866,31.6020421215045,0.313381696975679,0.00158577982908979,1.13536770776657
0.396,20.6168402878254,10.3700170095467,0.101088156007151,31.6018559571066,0.313398958104714,0.00158527973093538,1.13536939465054
0.397,20.6168706586119,10.4016187988621,0.101401562852024,31.6017368687786,0.31341446437084,0.00158476188918523,1.13537106716976
0.398,20.6169006205322,10.4332205070116,0.101714984229991,31.6016836467851,0.313428198276768,0.00158422871071803,1.13537271717271
0.399,20.6169300337251,10.4648221982047,0.102028418394194,31.6016948456117,0.313440150530118,0.00158368257812953,1.13537433695724
0.4,20.6169587664886,10.4964239344647,0.102341863600413,31.6017687839652,0.313450320043422,0.00158312584973255,1.13537591927053
0.401,20.6169866952803,10.5280257756286,0.102655318107063,31.6019035447734,0.313458713934118,0.00158256085955696,1.13537745730909
0.402,20.6170137047174,10.5596277793473,0.102968780175198,31.6020969751851,0.313465347524554,0.00158198991734973,1.13537894471879
0.403,20.6170396875761,10.5912300010853,0.103282248068507,31.6023466865704,0.313470244341988,0.00158141530857488,1.13538037559482
0.404,20.6170645481019,10.622832491438,0.103595720164453,31.6026503068052,0.313473431222594,0.00158083915671514,1.13538174466397
0.405,20.6170881958407,10.6544352969057,0.103909195008252,31.6030058339634,0.313474927918044,0.00158026337695281,1.13538304694495
0.406,20.6171105270021,10.6860384742598,0.104222670732821,31.6034103603922,0.313474771237918,0.00157969039846412,1.13538427672201
0.407,20.6171314468407,10.7176420770169,0.104536145524961,31.6038608785349,0.313473003269605,0.0015791225643145,1.13538542877751
0.408,20.6171508710971,10.7492461544551,0.104849617662303,31.6043543546844,0.31346967010165,0.00157856208477729,1.13538649847132
0.409,20.6171687259984,10.7808507516146,0.105163085513306,31.6048877289829,0.313464821823753,0.00157801103733356,1.13538748174073
0.41,20.6171849482575,10.8124559092972,0.10547654753726,31.6054579154219,0.313458512526769,0.00157747136667233,1.13538837510054
0.411,20.6171994850733,10.8440616640666,0.105790002284286,31.6060618018427,0.31345080030271,0.00157694488469048,1.13538917564299
0.412,20.6172122941313,10.8756680482485,0.106103448395334,31.6066962499358,0.313441747244743,0.00157643327049267,1.13538988103781
0.413,20.6172233436025,10.9072750899302,0.106416884602184,31.6073580952412,0.31343141944719,0.0015759380703915,1.13539048953219
0.414,20.6172326121444,10.9388828129608,0.106730309727447,31.6080441471484,0.313419887005529,0.00157546069790734,1.13539099995079
0.415,20.6172400889005,10.9704912369514,0.107043722684563,31.6087511888963,0.313407224016395,0.00157500243376846,1.13539141169575
0.416,20.6172457735004,11.0021003772749,0.107357122477801,31.6094759775731,0.313393508577575,0.00157456442591097,1.13539172474667
0.417,20.6172496760598,11.0337102450659,0.107670508202263,31.6102152441168,0.313378822788016,0.00157414768947886,1.13539193966061
0.418,20.6172518171806,11.065320847221,0.107983879043879,31.6109656933146,0.313363252747818,0.00157375310682391,1.13539205757213
0.419,20.617252213444,11.0969321905646,0.108297234260445,31.6117243780482,0.313346874970313,0.00157338148771943,1.13539207939436
0.42,20.6172508586571,11.1285442893641,0.108610573026279,31.6124887684041,0.313329748630077,0.00157303379910881,1.13539200478625
0.421,20.6172477787825,11.1601571492919,0.108923894520013,31.6132553855146,0.313311965810666,0.00157271091852067,1.13539183517755
0.422,20.6172430066259,11.1917707725727,0.109237198021857,31.6140208678564,0.313293618016347,0.00157241358777367,1.13539157237489
0.423,20.6172365801957,11.2233851584043,0.109550482914568,31.6147820234799,0.313274794400812,0.00157214241616781,1.13539121847138
0.424,20.6172285427022,11.2550003029578,0.109863748683454,31.6155358300092,0.31325558176717,0.0015718978804843,1.13539077584661
0.425,20.6172189425582,11.286616199377,0.110176994916371,31.6162794346417,0.313236064567954,0.00157168032498566,1.13539024716668
0.426,20.6172078333789,11.3182328377792,0.110490221303725,31.6170101541489,0.313216324905115,0.00157148996141561,1.13538963538417
0.427,20.6171952739814,11.3498502052544,0.11080342763847,31.6177254748755,0.313196442530025,0.00157132686899915,1.13538894373815
0.428,20.6171813283853,11.381468285866,0.111116613816111,31.6184230527401,0.313176494843479,0.00157119099444257,1.13538817575418
0.429,20.6171660658127,11.4130870606502,0.111429779834702,31.6191007132348,0.313156556895689,0.00157108215193338,1.1353873352443
0.43,20.6171495606875,11.4447065076164,0.111742925794844,31.6197564514254,0.313136701386291,0.00157100002314038,1.13538642630706
0.431,20.6171318926362,11.4763266017472,0.11205605189969,31.6203884319513,0.313116998664339,0.00157094415721362,1.13538545332748
0.432,20.6171131464876,11.5079473149981,0.112369158454939,31.6209949890254,0.313097516728309,0.00157091397078443,1.13538442097707
0.433,20.6170934122725,11.5395686162977,0.112682245868844,31.6215746264345,0.313078321226099,0.00157090874796537,1.13538333421385
0.434,20.6170727826057,11.5711904727787,0.112995314619182,31.6221259915539,0.313059475218832,0.00157092768555757,1.13538219813809
0.435,20.6170513199348,11.6028128657415,0.11330836480537,31.6226474396069,0.313041038847614,0.00157097049900164,1.13538101618881
0.436,20.6170291094894,11.6344357662511,0.113621396786172,31.6231374642152,0.313023076354858,0.00157103654304634,1.13537979305958
0.437,20.6170062461738,11.6660591400122,0.113934411093366,31.6235948176722,0.313005648980107,0.00157112494635886,1.13537853397679
0.438,20.616982823234,11.6976829525321,0.114247408298924,31.6240184304788,0.312988813181025,0.00157123479545382,1.1353772440755
0.439,20.6169589322579,11.7293071691209,0.114560389015018,31.6244074113436,0.312972620633387,0.0015713651346931,1.13537592839944
0.44,20.616934663175,11.7609317548909,0.11487335389402,31.6247610471829,0.312957118231088,0.00157151496628599,1.13537459190105
0.441,20.616910104257,11.7925566747574,0.115186303628497,31.6250788031206,0.312942348086136,0.00157168325028915,1.13537323944143
0.442,20.6168853421171,11.8241818934382,0.115499238951217,31.6253603224883,0.312928347528655,0.00157186890460653,1.13537187579039
0.443,20.6168604617104,11.8558073754534,0.115812160635143,31.6256054268252,0.312915149106887,0.00157207080498953,1.13537050562639
0.444,20.6168355463339,11.8874330851261,0.116125069493439,31.6258141158781,0.312902780587187,0.00157228778503679,1.13536913353661
0.445,20.6168106776264,11.9190589865817,0.116437966379466,31.6259865676015,0.312891264954028,0.00157251863619441,1.13536776401689
0.446,20.6167859355685,11.9506850437485,0.116750852186783,31.6261231381577,0.312880620409998,0.0015727621077558,1.13536640147176
0.447,20.6167613970184,11.9823112212377,0.117063727818715,31.6262243095385,0.312870861142446,0.00157301694601469,1.13536505013381
0.448,20.6167371302463,12.0139374886869,0.117376594009533,31.6262902875544,0.312862005078658,0.00157328211607946,1.13536371376267
0.449,20.6167132162763,12.0455638086677,0.117689451722056,31.6263216195704,0.31285406616566,0.00157355628455508,1.13536239682033
0.45,20.6166897344058,12.0771901435793,0.118002301958787,31.6263190316048,0.312847053537472,0.00157383807665153,1.13536110367373
0.451,20.6166667587975,12.1088164575209,0.118315145702074,31.6262833412239,0.312840972474519,0.00157412615456887,1.13535983840698
0.452,20.6166443584788,12.1404427162912,0.118627983914099,31.6262154575418,0.312835824403621,0.00157441921749731,1.13535860482143
0.453,20.6166225973425,12.172068887389,0.118940817536887,31.6261163812207,0.312831606898001,0.00157471600161714,1.13535740643565
0.454,20.616601534146,12.2036949400124,0.119253647492302,31.6259872044707,0.312828313677279,0.00157501528009879,1.13535624648542
0.455,20.6165812225121,12.2353208450598,0.119566474682044,31.62582911105,0.312825934607477,0.00157531586310278,1.13535512792374
0.456,20.6165617109283,12.266946575129,0.119879299987656,31.6256433762648,0.312824455701015,0.00157561659777977,1.13535405342082
0.457,20.6165430427474,12.2985721045177,0.120192124270518,31.6254313669689,0.312823859116714,0.00157591636827055,1.1353530253641
0.458,20.616525256187,12.3301974092233,0.120504948371851,31.6251945415647,0.312824123159793,0.00157621409570598,1.13535204585822
0.459,20.6165083843297,12.361822466943,0.120817773112714,31.6249344500019,0.312825222281872,0.00157650873820706,1.13535111672504
0.46,20.6164924551234,12.3934472570739,0.121130599294005,31.6246527337788,0.31282712708097,0.0015767992908849,1.13535023950364
0.461,20.6164774885987,12.4250717627949,0.121443427613126,31.6243509456369,0.312829807677936,0.0015770848897935,1.13534941529713
0.462,20.6164634938929,12.456695975501,0.121756258437925,31.6240299231555,0.312833247615126,0.00157736508188651,1.13534864460868
0.463,20.616450500193,12.4883198731724,0.122069092638677,31.6236914935451,0.312837413437113,0.00157763877887124,1.13534792904563
0.464,20.6164385349138,12.5199434338728,0.122381931110229,31.6233376160943,0.31284226796599,0.00157790486870968,1.1353472701177
0.465,20.6164276202825,12.5515666380853,0.122694774683381,31.6229702041781,0.312847773417504,0.00157816232736455,1.13534666904896
0.466,20.6164177733385,12.5831894687121,0.123007624124885,31.6225911252586,0.312853891401055,0.00157841021879908,1.13534612677775
0.467,20.6164090059334,12.6148119110745,0.123320480137444,31.6222022008839,0.312860582919696,0.00157864769497726,1.13534564395675
0.468,20.616401324731,12.6464339529135,0.123633343359715,31.6218052066892,0.312867808370132,0.00157887399586368,1.13534522095294
0.469,20.6163947312076,12.6780555843888,0.123946214366307,31.6214018723961,0.312875527542721,0.00157908844942356,1.1353448578476
0.47,20.6163892216514,12.7096767980798,0.124259093667781,31.6209938818128,0.312883699621475,0.00157929047162282,1.13534455443634
0.471,20.616384787163,12.7412975889848,0.12457198171065,31.6205828728341,0.312892283184058,0.00157947956642795,1.13534431022907
0.472,20.6163814136554,12.7729179545217,0.124884878877379,31.6201704374417,0.312901236201786,0.00157965532580613,1.13534412445
0.473,20.6163790818535,12.8045378945274,0.125197785486388,31.6197581217035,0.312910516039629,0.00157981742972518,1.13534399603767
0.474,20.6163777672948,12.836157411258,0.125510701792045,31.6193474257743,0.31292007945621,0.00157996564615351,1.13534392364492
0.475,20.6163774403287,12.8677765093891,0.125823627984674,31.6189398038954,0.312929882603805,0.00158009983106033,1.1353439056389
0.476,20.616378066117,12.8993951960154,0.126136564190549,31.6185366643948,0.312939881028341,0.00158021992841531,1.13534394010106
0.477,20.6163796046339,12.9310134806507,0.126449510471897,31.6181393696869,0.3129500296694,0.00158032597018884,1.13534402482719
0.478,20.6163820106655,12.9626313752283,0.126762466826899,31.6177492362729,0.312960282860215,0.00158041807635198,1.13534415732735
0.479,20.6163852338105,12.9942488941007,0.127075433189685,31.6173675347406,0.312970594327674,0.00158049645487643,1.13534433482595
0.48,20.6163892184796,13.0258660540396,0.12738840943034,31.6169954897645,0.312980917192316,0.00158056140173446,1.13534455426167
0.481,20.6163939250871,13.0574828659604,0.127701395518252,31.616634160093,0.312991213703859,0.00158061305561291,1.13534481345455
0.482,20.6163993608476,13.0890993222382,0.128014391800475,31.6162843939876,0.313001466304797,0.00158065099396335,1.13534511280188
0.483,20.6164054816394,13.1207154350793,0.12832739824221,31.6159473753099,0.313011632776774,0.00158067537243653,1.13534544987388
0.484,20.6164122393939,13.1523312187552,0.128640414745917,31.6156242086732,0.313021671492766,0.00158068642987674,1.13534582202342
0.485,20.6164195861299,13.1839466880514,0.128953441180941,31.615315891952,0.31303154338067,0.00158068444332976,1.13534622660817
0.486,20.6164274739532,13.215561858267,0.129266477383512,31.6150233162814,0.313041211923301,0.00158066972804274,1.1353466609906
0.487,20.616435855057,13.2471767452151,0.129579523156745,31.6147472660578,0.313050643158391,0.00158064263746435,1.13534712253799
0.488,20.6164446817216,13.2787913652225,0.129892578270641,31.6144884189382,0.31305980567859,0.00158060356324452,1.13534760862241
0.489,20.6164539063144,13.3104057351296,0.130205642462089,31.6142473458406,0.313068670631465,0.00158055293523465,1.13534811662074
0.49,20.6164634812902,13.342019872291,0.130518715434859,31.614024510944,0.313077211719503,0.00158049122148762,1.13534864391465
0.491,20.6164733591908,13.3736337945747,0.130831796859611,31.613820271688,0.313085405200106,0.00158041892825761,1.13534918789064
0.492,20.6164834926452,13.4052475203627,0.131144886373888,31.6136348787736,0.313093229885596,0.00158033660000034,1.13534974593997
0.493,20.6164938343698,13.4368610685506,0.131457983582118,31.6134684761622,0.313100667143213,0.00158024481937286,1.13535031545875
0.494,20.616504337168,13.4684744585481,0.131771088055618,31.6133211010765,0.313107700895113,0.00158014420723362,1.13535089384784
0.495,20.6165149539304,13.5000877102783,0.132084199332588,31.6131926839999,0.313114317618371,0.00158003542264259,1.13535147851295
0.496,20.6165256376349,13.5317008441783,0.132397316918113,31.6130830486768,0.313120506344981,0.00157991916286104,1.13535206686455
0.497,20.6165363458127,13.5633138784953,0.132710440378017,31.6129920746955,0.313126256259038,0.00157979604272865,1.1353526565639
0.498,20.6165470425731,13.594926827099,0.133023569441155,31.612919960336,0.313131551117807,0.00157966647071611,1.1353532456345
0.499,20.6165576800034,13.6265397108476,0.133336703601969,31.6128665245926,0.313136379754839,0.00157953115889789,1.13535383143779
0.5,20.6165682120346,13.6581525502433,0.133649842346628,31.6128315053849,0.313140733523124,0.00157939082409833,1.13535441143674
0.501,20.6165785952868,13.6897653649509,0.133962985168924,31.6128145844065,0.313144605981096,0.0015792461672231,1.13535498324244
0.502,20.6165887890697,13.721378173797,0.134276131570275,31.6128153871249,0.313147992892636,0.00157909787325922,1.13535554461407
0.503,20.6165987553823,13.7529909947708,0.134589281059723,31.6128334827813,0.313150892227068,0.00157894661127503,1.1353560934589
0.504,20.6166084589128,13.7846038450236,0.134902433153932,31.6128683843909,0.313153304159164,0.00157879303442027,1.13535662783233
0.505,20.616617867039,13.816216740869,0.135215587377193,31.6129195487429,0.313155231069137,0.00157863777992578,1.13535714593784
0.506,20.6166269498279,13.8478296977828,0.135528743261419,31.6129863764001,0.313156677542648,0.001578481469104,1.13535764612703
0.507,20.616635680036,13.8794427304031,0.135841900346148,31.6130682116994,0.313157650370803,0.00157832470734848,1.13535812689958
0.508,20.6166440331089,13.9110558525302,0.136155058178541,31.6131643427515,0.313158158550153,0.00157816808413416,1.13535858690331
0.509,20.6166519871819,13.9426690771268,0.136468216313386,31.6132740014411,0.313158213282694,0.00157801217301734,1.13535902493411
0.51,20.6166595230795,13.9742824163176,0.136781374313093,31.6133963634265,0.313157827975866,0.00157785753163561,1.13535943993599
0.511,20.6166666243154,14.0058958813897,0.137094531747695,31.6135305481402,0.313157018242556,0.0015777047017079,1.13535983100105
0.512,20.6166732794535,14.0375094807435,0.137407688282738,31.6136758254588,0.313155797771351,0.00157755410086141,1.1353601974995
